file,bytes,sha256
metadata/THIRD_PARTY_NOTICES.md,1177,89d256284101ed6392610ae22637e911d4b27125634199ad89d516e7a3364456
metadata/VERSION.txt,497,029643c6187046fad44943340e2a63368e909610b26f7aa6e32bb27552625f87
output/figures/Fig4_revision_combined.png,212153,dca1d646e573af53c5a0b6cd8579ed08d95595a9e9ecb71eac6e1c32e6fbd8fe
output/figures/Fig4_revision_combined.svg,38333,8be0cf5fe5d9c6d2b00d6ddafb727945b602b131eb263c900daccec459fcf506
output/figures/Fig4_revision_combined.tif,244878,e4aa3492eb87e67b1c25c6103efa0a9aca9d3fbb9240a4e394303739884201b0
output/figures/Fig5_revision_tradeoff.png,187168,298cffe69a7ad0660299467d7541433a61ad724c39937eca056491e9da70d60d
output/figures/Fig5_revision_tradeoff.svg,38944,dd45d575be5749d93fbb538dc4e9cae301c6e4222890ec0a6c5c5322d04df170
output/figures/Fig5_revision_tradeoff.tif,196376,6deabdafcfc1da15bedb05fb3627bfc52b9f08837ee1b08329940f6aa32aa02c
output/figures/Figure1_Warning_Response_Framework.tiff,3525496,6f932cb2d00483aea204431c10d8224eefe1d3ae0d78a4c906ef53fd52095877
output/figures/Figure2_PWDAVF_Coding_Procedure.tiff,3352770,d1105d8f753704c8f388f2c32bdc0166c8c46fe44d79d40a1b5dafed1bf2e942
output/figures/S1_Fig_revision_calibration.png,231853,8f85c48db3d20bef77578574bbd8c8a598068059c11a496280a09aceb7357059
output/figures/S1_Fig_revision_calibration.svg,35725,6adcc68a3c7e3e9a1e6e07c0c293500ca4fd9dd8ddabaad98ccf9961592d9549
output/figures/S1_Fig_revision_calibration.tif,247634,17d1a78cea7a2ff5e7bf0bc7db3854538ff8fd25a20dfae5d72af10427767a82
output/figures/S2_Fig_matched_alert_burden.png,128472,606bf94f17129eceeb5906923aa59f419f3d0331b6f43f344aeaa9ca71b07ba5
output/figures/S2_Fig_matched_alert_burden.svg,16051,957c32356497ee6fc5324d18dd2003ba78e406deb4e5c5673531d7a6c53b428f
output/figures/S2_Fig_matched_alert_burden.tif,167228,acbb5fb15e459db4dfa66c4ed4033135fd6a62f4c801a20e4dc331e6763bf691
output/figures/S3_Fig_cost_sensitivity.png,259774,a0a9651a431113efaac2130982194ea005b13a366da41c5c981a36114f8f4423
output/figures/S3_Fig_cost_sensitivity.svg,68733,ec8cc62ea36e74bead03bbddbf28d21edbb1d616d7052f087d6f66c84972ee47
output/figures/S3_Fig_cost_sensitivity.tif,287750,c968ccaca56f2626efc079f9e6726407b704e9d8f9e65f4cc05343b57f85832a
output/metadata/baseline_comparison.json,14645,e5d5a96b7b21dcf720049496e9ff0d02d2af7ec84aa84c64649a703677c22388
output/metadata/dependency_versions_v2.json,247,217499627a18525bed8e3b44bdeed78547ee3948a6320fc94f630c6815154492
output/metadata/figure_export_audit_v2.csv,494,2f189e34a8041572d64f8e8baf1d958eeaf70bec932615e7b76138562bf53816
output/metadata/figure_source_bindings_v2.json,4946,229770a14143296121dcaa1171c0692b7be8695506b11c5fbb5f356a055d54ee
output/metadata/manuscript_baseline_tables.json,8757,936966d9c20ed9bf51602f9abc71bc1b509e8b94464fc8f525582dddede59e0f
output/metadata/original_reproduction_report.md,9270,a4462668d7cf59733a6adcbd92ddb3d6b6d96c91a972d15377014d5aa66a5e1e
output/metadata/original_source_manifest.json,3831,4a0ce0cb95ea83b19ade525e53b4f01566a6b17b1c942e8571fc703a935ada7f
output/metadata/package_run_check.json,510,4bd501e7810b746d0b945c3d109580f472f9c282daa430d52dc6e52652482d45
output/metadata/package_static_check.json,4271,be3ff4073c9b24b84ffacfb5e022b55fdd743e4f8416225ecb49ae91462c6159
output/metadata/preprocessing_check.json,351,af99a0e7752c365710dd1be6a2408a372d90b87a6ce8c800e37235d0481187a1
output/metadata/reference_comparison.json,1488,d50160bc26635db173431c61f8389f4ed5a5c54cc58dc5a80a95a4c2215dd81e
output/metadata/statistical_reverification_v2.json,289,b22b763678bc79d3f1d266103c781e0529bb2ec3d9ffe60a2c87ef0653fb0547
output/metadata/v2_source_manifest.json,659,4af794746ffca0d7d624a831075b3ad839d3963753a12bb2a85ba26a1df692cc
output/metadata/v2_starting_hashes.json,611,f38e015601d810edc6b0b592f88f25e8e55d7b01666a71bcb504309f3faccaaf
output/metadata/v2_starting_state_check.md,794,3fb0f1281a474c5d9845ec9db1e70ddd6802cad8a1f6be8d46125453dc2d019e
output/tables/actual_pipeline_parameters.json,14767,303c1ea2439cebc1c197e008054648c8fde20febb607628165178708dd7b1d6c
output/tables/bootstrap_2000_raw.csv,1113875,f3d5a8fee5fc28489ff8367c335a48cf1cc98a1b43616bb1b70ce0be2485e290
output/tables/bootstrap_2000_summary.csv,1807,b6f6fd55d1eb7eef44328c20d8d067b675339d32c344c172c5c55528f25e7d40
output/tables/bootstrap_paired_indices.npz,2691770,d9d609ba3dbf7aa3d1f430de5213b89c5fbe5fe131236b6475239c7dac75671d
output/tables/calibration_bin_data.csv,4556,e3b665e3cc8e11c6636d66052715887b3c30e3da89ce06ffdf27bb34be0d36d3
output/tables/calibration_results.csv,292,122adae019b09daf71970b0419c83648b493f0c7183d09e6a465802a33a33fce
output/tables/cost_ratio_sensitivity_full.csv,650795,f8b5ccb955502a275156bbe2e57023412bc60b851a97b07c527b4cd4d9fd3ef3
output/tables/cost_ratio_sensitivity_summary.csv,10572,41fb1f56b90528ea98a2ca3e2e3b4958fc9b43f13227bbd87ac0ed04c291e8d2
output/tables/cross_validation_fit_audit.json,114782,11bcd365993a7549ac797d9065c9e372d4746d3fdc0cad0eee06e6f8656d1ede
output/tables/cross_validation_fold_results.csv,1338,54a377473b88aac1fe26fbbf21a01367cd69a9184845b8eac6854d1103b7c123
output/tables/cross_validation_results.csv,565,dcde913d80ad87b9c9b7e2c8f2b2755ce0a39e9db73f1ae7ae1f17178dddb338
output/tables/curve_source_data.csv,152024,3615fab4ca3be31a1f6b76b586bff6af1aa98fd407fd3834102dcf17eb0806fb
output/tables/delong_covariance.json,784,d1348d8fbb63987da96638ab1f8e5c78739a8eea5533bc9944a5fdc14d874957
output/tables/delong_pairwise.csv,1016,ba281197aaa11f63e780276c9b4bafedf3747b2abb433315243cac55318836fc
output/tables/held_out_predictions.csv,79899,864857d5a6e91204dffdbb975a87f7380cbc0c93657675f46317a95ec0a28db5
output/tables/LR_calibration_fixed_bins.csv,1228,5f34e8a8e3a54d14297770ee86265e8408ea0f0f0e6975ceeabb27e51adeed58
output/tables/matched_alert_burden_analysis.csv,4594,430cfae32287e8f55ce81880ed5a55f4b8c3a8640f2e5081ebb353ff9ce1b629
output/tables/mcnemar_pairwise.csv,926,b749af0ce838d3b50d302c6a5a8f19fb2e889e6edf212a98c9d0061ab994d89c
output/tables/model_configuration_revision.csv,1804,d7113f9ca42f50e7e3ae85aaaa38e82982f93e75bb4638b6fb29bcf460def91a
output/tables/model_performance_revision.csv,990,569e1506a489d4556c241853d4adb56a03aa76d3540ff9cc9703ef7d20f729c6
output/tables/repeated_cv_fit_audit.json,1215718,8fcbb3f2b74a641232abf50c5de4f12ae4eb5266165afc8e179361802cbe49b6
output/tables/repeated_cv_fold_results.csv,17848,40a8e85c52c0901b6a607e23987af102d4f810719d47ce09b848614c0c5c1e85
output/tables/repeated_cv_summary.csv,553,f910b3ae15c79b7be428b543e44ee1f707d27565cf24d8ecd285b0b9cb302a41
output/tables/resampling_actual_pipeline_parameters.json,14171,83396f61e79e21e1a132e83a2c5a81130adb18c9e69af1d7be551be397148b2d
output/tables/resampling_cv_fit_audit.json,10088622,1e680deb7d5b3d5213290fe0eb3bfba8f8c1899f472e037f04dc994031bc04cb
output/tables/resampling_cv_fold_results.csv,17665,c38ec5b1ca48da0b7adb39fc1ebac3b1a979f4d51c9c8b92cb35ac5db883ba91
output/tables/resampling_cv_summary.csv,550,1b329a7a6c30bb0e0969825b50283d75010a5c725e4633c5588ebcd1ccb35c9f
output/tables/resampling_held_out_predictions.csv,61094,087c5d79f32954a3f2c8ed7a0cfdd44b9cd37e5f62e9f6e4c253e204ef9afc89
output/tables/resampling_heldout_fit_audit.json,259659,ca104fc277971a942380e8f92e3975df08b73e596881f964663a9e66cdedf565
output/tables/resampling_sensitivity_cv.csv,1024,8882497163b96764bc739e09510041fd708652f924ecf7805ca6048b42b28600
output/tables/resampling_sensitivity_test.csv,2036,d0458b44ca0bc7417cb83b618a29f2e8e820db2e990a6ee8a2092a3a5840f0b4
output/tables/run_metadata.json,6837,e71432623c17fe156ac5a42dc40530e9c9ee8c0a5a965c40a7140dd60b6c98b1
output/tables/run_metadata_v2.json,6384,9b3e0f5360d4418b33396af0f174209072ea14c7b6298de092fd3e5713598eed
output/tables/S4_Table_bootstrap_confidence_intervals.csv,1807,b6f6fd55d1eb7eef44328c20d8d067b675339d32c344c172c5c55528f25e7d40
output/tables/split_assignments.csv,34324,f057d02309a68b9f5c0a9ae4cde549ea729cb0930ec5cdecf05d0d1b9016a9e8
output/tables/statistical_reverification/delong_covariance.json,784,d1348d8fbb63987da96638ab1f8e5c78739a8eea5533bc9944a5fdc14d874957
output/tables/statistical_reverification/delong_pairwise.csv,1016,ba281197aaa11f63e780276c9b4bafedf3747b2abb433315243cac55318836fc
output/tables/supplementary_analysis_plan_v2.json,794,02d9e64e206ab12d13634c965770c0e748e3a7416e2fa92fcf477a0e13ab5320
output/tables/SVM_disagreement_records.csv,6231,dca60ee02a87ffb82a624b4963f65b8fa426bd165187a793bb95ff9fa0a78d04
output/tables/SVM_probability_check.csv,647,83364c5767e836f0d47e9f2686bb315c3c02c108501328ce2301c93f39c484b7
output/tables/Table4_heldout_model_performance.csv,990,569e1506a489d4556c241853d4adb56a03aa76d3540ff9cc9703ef7d20f729c6
output/tables/Table5_decision_cutoff_alert_burden.csv,955,0ca67607696eeb44cccb4f6841bc9a5876c88935ab56b4bd62a63c660e3ddabc
output/tables/table5_matched_operating_point.csv,955,0ca67607696eeb44cccb4f6841bc9a5876c88935ab56b4bd62a63c660e3ddabc
output/tables/threshold_analysis_all_models.csv,59304,0d8c95c4828d657199cef9a335d5978734cf8374feb0a833f659bfbda48fc529
output/tables/training_weight_audit.csv,240,98ad2a61ad9ad500aaefd5420980260c413a6df85754bb2c434707a622b6e0c3
output/tables/v2_starting_metric_checks.csv,2879,39023b7233baa45d8bd1c337ffc4a1f4b5ce9184acdd86d3abb933e23390ca6e
outputs/metadata/dataset_validation.json,521,42a50aa4688bd0c943b3f2bfff068162f315906998aea47f757eeca6775052ad
outputs_v2/figures/threshold_workload.png,152943,52cd17895834f6de1d0e90a6fcfa097076ac855a9609a6e280c58a131edd10d5
outputs_v2/metadata/model_parameters.json,1847,491bb4048e424c719b507ad0e9ce6e52e7c09b0a209871fc0747762b3c6277f6
outputs_v2/metadata/run_metadata.json,2655,0ecb841280580bc064f8d08f32099436b13cd7c0de4024c430534e01686ca811
outputs_v2/tables/logistic_regression_threshold_sensitivity.csv,962,7afa20d4af5c5029403014c418cb0909fc061d60ab99e058efdb1d7e87fdf41d
outputs_v2/tables/model_performance.csv,683,3d462d052924adaf309d9515e2a74982d7d6710ebb79897ee2eda88ed830e439
pytest.ini,94,7f316c87a8f21df80b6a0ea25b596767dd4387be53415402f8e170b1fb519642
README.md,9286,dda1eb54bb0efe2b890c5044ed5d368c7782578a5fbd79109506cd8fb1d16087
RELEASE_CHECK_REPORT.md,6970,0e1dc68613fa67d703b3bd173a617d15f7e466fe9f0c06ff5228de239ccd8fe8
requirements.txt,462,a4a11a95c8e9c62ee703b0bc7b86b709ee416cd18044cc7f45cd913d9b27265e
scripts/generate_figures.py,257,9d1ae63c02cc6cc8922f8362f07138064f40ac90dab4e825e5bbfacc3e1ee318
scripts/generate_tables.py,257,3c270bd67fcb2d4a006d8e81f263a58212e7624608e070c828f04f52784fb8b1
scripts/run_all_analysis.py,267,4d0906769194c4599b92b0d5d38c1222e8ac82a885a0bacad00e6a788d142130
src/__init__.py,76,b29b924b3ebca434479d0f2208771ff83c543961c335a13ccb0174eef114dcde
src/check_package.py,3433,ff89ab02946cfc346e2793561c65530e1d91a64a101d2b272ec243e81a227078
src/download_data.py,1095,ca40333103374e53a96666542d214874bbf53f6aedb4372d8ddd1c7da41d9863
src/evaluation/__init__.py,43,c706ac38211d661cd888b753d881fc05a8557ad40b5b0d11152722959db42358
src/evaluation/check_baseline.py,4449,7a7928eb0ffc190729d2db48b7d5b49a9d5c46a4b3e61d3f1b306784e2742c73
src/evaluation/export_tables.py,157,98e93965593169bf976be7512318cf2360640af9a1f9d3f552dec300ac6b29f1
src/evaluation/model_performance.py,155,8415588576f882c7d25a026cdd279e569ce4b63b76d381d776b95814c697bf25
src/evaluation/threshold_analysis.py,240,74501495b989cdd42c32bdb119a87b8ad0854d0adc5d66bc03df13d63f0d23ae
src/figure_generation/__init__.py,43,c706ac38211d661cd888b753d881fc05a8557ad40b5b0d11152722959db42358
src/figure_generation/diagram_export.py,1952,158b0e922a519e12afb3e76f06f5b1c7ac93d866e8c886cae8dc339f2da74b5e
src/figure_generation/export_powerpoint.ps1,593,8e6ef2670bcc54f1e8496aa1e5e634a78956664ff75fcfe93dec3049effc5f87
src/figure_generation/figure1_framework.py,216,6a8aa66eaf0d2b269e3f6bb05f6559f518856f6dde978d320223844113fa8c49
src/figure_generation/figure2_architecture.py,194,3a6c8b382a6995c5b7371cef601f3004d74c93503484269d0220d1ffbf7a2560
src/figure_generation/figure3_response_chain.py,213,524f60c8c73c194141cb925f01cb45f0a59d890b2623767d5389fdf806475831
src/figure_generation/figure4_model_performance.py,148,c657b0074111e890c38b4ee57e03543bab6a3e42658bcc5f636dc5f003949f56
src/figure_generation/figure5_threshold_workload.py,148,324154d31eabf6cac116de0a9e460b29da7f676d73ecb0a151b1b077140d2998
src/figure_generation/figure6_calibration.py,159,ea6b2cb08d53199e87d5c77a682b0602868338239bb8c4d2b4cc1c0ba034ad80
src/figure_generation/generate_all.py,249,35b91215e55599d6899157d0ecd07e72fb7bd2dad7894ca28c3023ea4cfdbec1
src/figure_generation/plot_v2.py,7051,abfe76ef74d77b8084d1bad738eb53e13f4d4e740e662275e03e3a384bdccbf6
src/figure_generation/sources/Final_Method_Diagrams.pptx,22959,ebfb350a60b99b75d8e56400a806eaac631e972e432167751906b2936ff7ced0
src/figure_generation/sources/legacy/1111 6.30.pptx,47370,61f31229b6db4b6916810b4ccdd912234484c6e25c85ee91cbb23ff5c3806dc9
src/figure_generation/sources/legacy/redraw_fig3.R,4882,0ede95e66eccef7228fca99f362a6c8667568a2d47e26c6dd604815316067cc7
src/model_training/__init__.py,43,c706ac38211d661cd888b753d881fc05a8557ad40b5b0d11152722959db42358
src/model_training/run_revision.py,13748,377b40034e8262d63c2695d433b06a19785767c1027531803b421a30ea0f55ce
src/preprocessing/__init__.py,43,c706ac38211d661cd888b753d881fc05a8557ad40b5b0d11152722959db42358
src/preprocessing/preprocess.py,311,89a164d9b78fd4559b98ef59164f2bec386f621b3b2a54bd40bc816b78d35301
src/run_all.py,276,ec27529fb0a2096a02c0da4e0bd9fdfdf1a07929596ed014e479d70c2b74cdff
src/run_revision_all.py,153,871f62e7ae12f4c57fdbf0fdeb39695ff49d2891d28692532532a77416c16bc8
src/statistics/__init__.py,43,c706ac38211d661cd888b753d881fc05a8557ad40b5b0d11152722959db42358
src/statistics/bootstrap_analysis.py,163,dee83098bcaec62637d9688b9f9eb0bd0141427a8837ff7cf81f262ed3cfe097
src/statistics/robustness_analysis.py,165,4508adda7ba8f4d49ea0322bd523a8242c97e97ea80ec1778d50bd81828435e0
src/statistics/supplement_v2.py,15853,95cdf10b9a6ada11f6e06f9b33b3a5cdd0f429a40c372a101205ba7fc30c2532
src/summarize_case_screening.py,1295,a42515d98a77b6c205eac17d1120b9e90d10c5d9dbc11fb7833e8fb42bccc068
src/utils.py,1312,93c43979968338b9886f3b20fef3ded238293017e96307d6da78c9301d119a17
src/v2_pipeline.py,9756,6ab015d7d71c288835a59d083865f48d29a181701df4bb90171ef714ca3cf00d
src/validate_data.py,1230,469da6507e807c4446ab40e442c91f269e0f9641b6b82ba211e6f509efe0bb4f
src/workflow.py,5043,613eb8dc44bac0b23333005712c2911f5a22e845a8bfd821c8cbaec97be84153
tests/reproducibility_check.py,277,d9e249faf5f5d339b2284542af930a3925fabc906be56f478a380a638d830ca5
tests/test_revision.py,6262,c25c71dd66149e0bd34744fa7f55360000cc99a169a63f5f245630ae16f654be
tests/test_v2.py,8188,c34d37622d2e5cea12c294aab0be7c3d981f7defdc6f3ab60594128fabc4c2c6
